PRODUCTION DATE,Field Name,WELL_BORE_CODE,N_WELL_BORE_CODE,WellBore Name,FLOW_KIND,WELL_TYPE,Downhole Pressure (PSI),Downhole Temperature (Kelvin),Average Tubing Pressure,Annulus Pressure (PSI),AVG WHP (PSI),Choke Size,Oil Production (stb/day),Gas Volume (scf/day),Water Production (stb/day)
13/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3548.59441,374.0708273,3079.563952,326.1458715,469.0304572,3.298797021,5884.924,5405671.148,22935.0383
14/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3241.59344,365.160508,2741.456047,311.1688577,500.1373929,5.965163716,4044.0926,3774919.166,17894.4839
15/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,1400.826216,312.9188242,907.3743481,318.2382697,493.4518683,4.874387292,5312.0308,4885837.7,24387.1477
16/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3552.984146,374.0609808,3086.119529,328.8581543,466.864617,3.4417725,5447.4545,4989091.259,21556.2074
17/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3622.937102,373.9924495,3111.391627,322.1108926,511.5454747,5.526397365,4443.1302,4156756.442,19180.9147
18/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3549.514251,374.0331096,3077.311009,329.770455,472.2032421,3.470694167,5479.219,5091021.068,22212.8834
19/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3540.202339,374.0518448,3072.375444,332.2462001,467.8268944,3.526629583,5571.3046,5176498.253,22300.1257
20/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3540.400031,374.0344591,3071.339509,329.3264095,469.0605216,3.490586809,5653.7036,5207791.35,25683.6425
21/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3541.434863,374.0324083,3073.037167,327.9177689,468.3976959,3.509099375,5642.5703,5224811.951,26921.6403
22/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3533.184897,374.0086381,3065.981932,325.3767586,467.2029654,3.428697292,5685.4052,5234796.556,22071.9874
23/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3525.040655,373.9654277,3054.945502,319.0538645,470.0951535,3.156808542,5590.4262,5173975.362,21656.5958
24/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3505.00506,373.975374,3041.733769,319.659608,463.2712904,3.220643333,5575.0157,5152598.035,21123.8328
25/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3515.031275,373.9716706,3048.674348,321.9200916,466.3569267,3.253712083,5503.6242,5057973.561,21268.8173
26/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3518.035306,373.9766185,3052.992152,323.922454,465.0431542,3.302375833,5515.0091,5055511.739,21491.1059
27/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3522.998185,373.9829079,3058.616672,320.9380821,464.3815131,3.272731458,5505.3854,5087547.195,21716.0992
28/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3527.210351,373.9938769,3062.322431,314.8078355,464.8879196,3.291791875,5512.3673,5079412.663,21979.9647
29/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3549.541009,373.981935,3071.185369,317.8933721,478.3556404,3.231688958,5353.2932,4987065.745,21916.876
30/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3535.595314,373.9990194,3068.10349,319.0891961,467.4918235,3.41858625,5608.5414,5083756.328,22511.1552
31/05/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3538.047889,374.0010763,3070.510944,317.0157022,467.5369457,3.42639875,5614.8314,5106654.379,22562.859
01/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3540.750765,374.0019746,3073.209508,315.2574624,467.5412565,3.42690125,5624.2035,5136584.543,22674.192
02/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3542.932329,374.0062567,3074.737379,316.2727917,468.1949497,3.4594575,5635.0852,5149561.529,22789.1732
03/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3542.92468,374.0117831,3074.702996,317.1829929,468.2216841,3.465280833,5652.5085,5154325.264,22314.2153
04/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3546.142689,374.01086,3075.195298,316.5492825,470.947391,3.386146875,5534.5081,5142702.386,22554.5562
05/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3557.655538,373.9876567,3079.685758,314.6851927,477.9697803,4.053738542,5571.3675,5487860.491,23138.8343
06/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3548.521856,373.9493458,3070.351386,313.2357334,478.1704694,3.91847375,5594.1373,5532440.861,22916.7344
07/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3535.051948,373.9604194,3067.570902,312.1920657,467.4810452,3.322060625,5496.7052,5210866.333,21902.6606
08/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3531.88271,373.9881025,3066.464743,311.014119,465.4179671,3.305515208,5430.5973,5159051.228,22027.5171
09/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3543.285969,373.9761689,3076.233315,311.951948,467.0526541,3.383113404,5552.2459,5332123.245,23353.1975
10/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3543.035059,373.9660992,3075.976682,311.1281886,467.0583763,3.361923958,5005.6449,4750997.701,22575.6906
11/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3544.417401,373.9631312,3077.169806,311.7654365,467.2475952,3.339274167,5193.3385,4887453.381,22278.1107
12/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3546.772458,373.9621483,3079.934415,308.1670379,466.8380427,3.246676667,5244.4133,4922329.781,21667.9807
13/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3546.076246,373.9594767,3079.051199,310.5268495,467.0250474,3.304660417,5327.7558,4988835.334,21637.6629
14/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3546.560308,373.9548656,3080.249144,309.7500301,466.3111641,3.292206458,5360.8412,5022154.651,21676.6609
15/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3549.065168,373.9478904,3081.907545,308.5185179,467.1576227,3.217414375,5357.0672,5001797.847,21946.8164
16/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3547.562188,373.945329,3081.051595,309.3447581,466.5105934,3.271241042,5414.8723,5075545.548,21805.6688
17/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3549.763913,373.9403235,3082.489197,310.7168659,467.2747163,3.264027917,5516.3929,5067557.158,22012.9243
18/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3548.153634,373.9312156,3082.652661,307.9282864,465.5009735,3.121307917,5523.9409,5081858.247,22249.0509
19/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3546.64422,373.9204681,3081.262491,307.7740305,465.3817292,3.109957708,5531.9292,5121105.493,22167.5954
20/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3548.551342,373.9190585,3083.153285,307.8127939,465.3980568,3.114497917,5512.6818,4907009.581,22362.1451
21/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3558.341821,373.9227151,3093.788942,309.3783892,464.5528792,3.127700168,4955.262,4416088.598,20075.2898
22/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3652.455278,373.8268903,3136.985671,282.9671227,515.4696073,7.046461362,2649.7254,2130436.19,7010.7082
23/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3607.644186,373.9207408,3156.770968,308.3464029,450.8732184,3.136899841,475.3982,407818.076,2420.4549
26/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3618.996483,373.8583311,3100.384584,276.8339178,518.6118982,6.556742265,4379.3496,3846520.98,23547.6843
27/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3572.367524,373.9591471,3107.042456,307.8934018,465.3250683,3.260522383,3563.4108,2271994.485,15585.2362
28/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3625.194148,373.8442412,3117.01114,294.5596427,508.1830078,5.528883581,4796.0621,4403118.319,27923.8889
29/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3549.490495,373.9293681,3077.550914,311.2302022,471.9395807,3.460592292,5169.5623,4553518.911,22603.0521
30/06/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3555.956311,373.9617756,3081.053308,314.7079879,474.9030031,3.336545417,5187.0485,4780167.856,22351.5779
01/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3557.823442,373.9206392,3082.9638,314.9660577,474.8596421,3.354657708,5299.7024,4768744.776,22275.9721
02/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3547.738297,373.9222171,3077.487141,313.333255,470.2511554,3.364856458,5433.931,4770461.415,22369.4415
03/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3551.952447,373.9247379,3080.078853,312.7152559,471.8735936,3.402880208,5445.6933,4959713.893,22764.2019
04/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3552.865352,373.9223419,3081.813808,313.9672192,471.0515433,3.480747708,5507.1466,4951861.761,23750.0965
05/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3542.807702,373.8932271,3071.984153,312.2741146,470.823549,3.403811875,5608.164,4837715.681,24789.6448
06/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3626.487433,373.8031966,3103.920498,293.7424136,522.5669345,7.333506674,3671.7875,3510695.489,18644.5035
07/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3544.707011,373.8808279,3073.685474,312.4856666,471.0215374,3.798092917,5967.952,5460686.198,30557.2603
08/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3066.541091,360.1750558,2594.703887,314.9207875,471.8372047,3.785294375,5361.4702,4691368.235,22704.4469
09/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3558.020809,373.8593942,3084.140753,313.8743044,473.8800553,3.716002708,5394.3669,4793281.806,23016.6196
10/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3557.273871,373.8751858,3086.00668,313.935144,471.2671916,3.759674792,5458.0217,4867872.471,23332.0002
11/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3562.803875,373.879985,3089.361224,314.8165597,473.4426507,3.71709625,5348.8273,4950134.179,23363.3244
12/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3558.947914,373.8572348,3087.883333,315.9202121,471.0645812,3.71394375,5489.5346,4847599.328,22027.0139
13/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3562.097003,373.8666592,3090.554152,314.9186427,471.5428517,3.640911875,5411.7902,4859114.188,21656.2813
14/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3562.179155,373.8655967,3090.98749,314.2677075,471.1916647,3.618804583,5429.0877,4853959.329,21215.6039
15/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3561.881751,373.8643304,3092.31244,313.8332603,469.569311,3.619155625,5267.246,4584006.815,18864.2132
16/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3562.957059,373.8601625,3093.298687,314.7871368,469.6583713,3.61210875,5206.1701,4605196.699,18443.3493
17/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3563.085444,373.8558929,3093.798659,314.5772191,469.2867846,3.589831875,5183.0229,4574211.065,18033.2413
18/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3564.227787,373.8479798,3094.935027,314.7462075,469.2927598,3.59587625,5175.7894,4560463.833,18531.9125
19/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3565.573753,373.8403606,3096.503435,313.8157667,469.0703177,3.589875625,5145.3458,4527498.928,18991.5857
20/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3565.087994,373.833114,3096.125559,313.8998002,468.9624347,3.583033958,5149.8746,4540974.703,19756.261
21/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3564.376095,373.8242715,3095.934096,312.9453135,468.4419995,3.557397708,5136.414,4507483.475,19971.7564
22/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3813.280171,373.6044043,3201.690111,245.5119539,611.5900601,15.54782867,664.5385,717316.827,3560.7061
23/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3599.657359,373.8057998,3119.452153,303.0147892,480.205206,4.443315208,4690.5159,4548986.391,20782.7261
24/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3573.061662,373.3674156,3100.951189,314.8970075,472.1104723,3.393475,4847.5143,4088286.444,22574.81
25/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3579.15735,373.7131969,3109.653833,315.5089135,469.5035173,3.483409375,4374.0031,3569553.65,23220.793
26/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3573.471996,373.8029492,3106.641748,315.2761432,466.830249,3.455459375,4881.6061,3907377.474,20527.7295
27/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3566.968236,373.8203248,3099.023774,317.690789,467.9444622,3.486393125,4904.4388,4045138.901,20712.1523
28/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3779.015657,373.8030703,3328.436356,315.8554733,450.5793009,5.058784164,45.1622,39484.462,273.8666
29/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3894.038207,373.5386069,3245.012862,207.5467361,649.0253448,18.10824823,413.1272,341168.146,2070.6051
30/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3580.797523,373.8283492,3092.743156,302.6795643,488.0543672,4.614137083,4216.816,3457629.705,17731.1955
31/07/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3602.964399,373.8084946,3135.745453,315.2499191,467.2189454,3.045506344,2042.4259,1696911.948,8454.3261
01/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,4323.4505,372.39457,4315.045575,78.2188,8.404925,0.15779,0,0,0
02/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,4323.356395,372.12087,4316.36435,66.1577,6.992045,0.18393,0,0,0
03/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3708.409863,373.7159307,3145.746079,251.2742469,562.6637835,9.883211896,2004.2456,1636784.046,8809.9627
04/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3557.047641,373.8364353,3082.538461,305.4519373,474.5091804,3.337950851,4635.4155,3805991.285,19738.3345
05/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3551.466474,373.8473177,3082.632288,312.391443,468.8341859,3.307333617,4841.6017,3977222.76,20268.7073
06/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3550.036374,373.848731,3079.183847,315.9269667,470.8525278,3.417656042,4888.7767,3992147.953,20283.8033
07/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3548.47992,373.8764294,3076.675008,320.7020221,471.804912,3.473619583,4958.0296,4032521.975,20332.4879
08/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3555.54967,373.8457867,3084.632131,320.4833802,470.9175392,3.414337708,4925.8248,4016606.264,20477.8498
09/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3557.426704,373.8339058,3087.751172,318.7610098,469.6755326,3.352530208,4880.1594,4002699.829,20428.4104
10/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3556.392573,373.8344806,3085.522507,319.3252984,470.8700668,3.416789792,4888.9654,4018948.772,20446.274
11/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3561.06238,373.8276929,3085.783268,319.6890098,475.279112,3.302900625,4811.0323,3968426.706,20252.2904
12/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3563.59095,373.8086756,3085.963168,319.4446757,477.6277827,3.279971875,4769.3925,3966350.007,20312.2341
13/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3555.243542,373.8061252,3084.68624,317.3154202,470.5573018,3.272237083,4812.2274,3982100.867,20223.9225
14/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3556.246685,373.7935525,3087.769487,318.7141114,468.4771982,3.280679792,4834.8085,3984621.287,20111.7718
15/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3565.053049,373.7743242,3097.679119,316.4557213,467.3739295,3.21437,4803.9875,3970582.124,20176.9362
16/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3568.858731,373.7635108,3100.726255,317.8784461,468.1324758,3.246701667,4891.2298,4010637.74,20202.851
17/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3571.776907,373.7539515,3105.060967,315.6036318,466.7159406,3.162157708,4816.0014,3972107.084,20315.0646
18/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3574.332152,373.744529,3106.975791,315.395877,467.3563603,3.182428542,4829.9652,3987921.484,20264.8704
19/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3577.139602,373.7356844,3109.657917,316.583572,467.4816856,3.196059792,5000.9274,4112888.779,20162.595
20/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3578.560122,373.7309708,3111.437873,317.4100659,467.1222488,3.186890208,4928.1521,4078945.358,20187.2518
21/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3580.637323,373.7202294,3114.940626,316.5481467,465.6966964,3.106347917,4836.0036,4003122.37,19578.4427
22/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3581.058964,373.7092821,3114.871754,316.608663,466.1872102,3.149401667,4879.9078,4022410.996,20766.6237
23/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3582.585083,373.6949321,3117.972189,314.6928022,464.6128939,3.043121458,4794.8041,3987304.44,19551.4586
24/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3584.556089,373.6849002,3120.53662,313.205362,464.0194693,3.01809,4780.0855,3981882.36,20126.742
25/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3585.540667,373.6825975,3121.588067,313.9920232,463.9526001,3.009941042,4757.2528,3947633.241,20100.4498
26/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3587.73097,373.675086,3123.59583,315.0839427,464.13514,3.029255417,4723.5384,3919124.608,20104.727
27/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3585.487325,373.5381748,3119.625516,314.2010619,465.8618091,3.000223125,5114.9022,4330026.845,20097.2419
28/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3582.678904,373.3214252,3116.881651,315.7136203,465.7972539,3.077063958,4413.3785,4279151.779,21040.4903
29/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3590.206909,373.6560067,3126.59363,314.859377,463.613279,3.041549792,4436.8402,4327016.461,20168.1302
30/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3590.933458,373.6501535,3127.284808,314.1800731,463.6486499,3.001906458,4495.7146,4360198.814,20434.2601
31/08/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3588.199033,373.6473058,3126.243204,312.4330859,461.9558293,3.081655,4531.6305,4387217.081,20276.2553
01/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3589.680544,373.643729,3127.243819,311.0820484,462.4367248,3.0597775,4534.6497,4404860.374,19927.7893
02/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3596.613211,373.6317694,3129.831594,312.1776896,466.7816166,2.995641667,4709.5746,4499498.262,19790.6044
03/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3594.271579,373.6293731,3129.801718,313.5294883,464.4698604,3.035773125,4747.3775,4016007.576,19490.823
04/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3596.188138,373.6235777,3132.543028,311.8385859,463.6451095,2.979654375,4778.2614,4044092.962,20355.8867
05/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3596.68488,373.6157977,3133.921011,310.9548804,462.763869,2.947031875,4867.831,4094150.833,21739.9383
06/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3597.050066,373.6083619,3132.748112,311.1617048,464.3019534,2.983774375,4829.5878,4007737.492,24388.7831
07/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3595.469983,373.6031767,3133.417919,311.8167151,462.052064,2.93951375,4808.5792,3989155.572,24537.2271
08/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3595.6231,373.6033892,3133.010133,313.3441028,462.6129663,2.974072292,4780.5887,3949667.933,24467.3452
09/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3595.315225,373.6036394,3132.52287,313.4815175,462.7923554,2.978225417,4809.0195,3985287.398,24426.1457
10/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3594.912666,373.6031348,3133.040535,310.7447331,461.872131,2.917904375,4712.2793,3901307.639,24378.4046
11/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3594.309756,373.6016321,3132.811076,311.550918,461.4986805,2.876122708,4640.5733,3851510.282,24260.4042
12/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3600.027848,373.5989556,3139.95685,312.4668585,460.070998,2.903463626,3689.085,3129065.071,18544.178
13/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3772.714411,373.4532882,3224.69222,274.6748563,548.0221914,10.37087579,1374.3021,1225637.886,7858.2228
14/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3898.967543,373.3409548,3265.223355,227.7596759,633.7441878,15.32719483,175.6797,136764.202,1944.3648
15/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3619.105191,373.5714625,3136.001743,303.4994819,483.1034479,4.200424583,3433.5223,2858974.887,17412.8586
16/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3695.720811,373.5206393,3173.784988,301.9090874,521.9358227,7.04766833,3015.9292,2527917.72,17244.664
17/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3600.710727,373.5736981,3129.615439,312.1374249,471.095288,2.971110208,3952.0699,3319088.148,21467.5184
18/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3625.252705,373.5360714,3148.113444,314.6706307,477.1392613,3.646694392,1786.4229,1531685.003,9958.4538
20/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3722.866047,373.488014,3191.027051,270.9501271,531.8389959,7.610854094,2054.2511,1674951.465,15353.5755
21/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3634.254815,373.5872563,3146.887797,308.9981929,487.3670185,3.85669899,4121.0193,3541585.107,22030.7879
22/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3632.595931,373.5629533,3143.73427,309.1761382,488.8616607,4.125456042,3614.0453,3011396.051,22834.7757
23/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3596.752523,373.560626,3126.638664,318.4859236,470.1138585,2.928508542,3937.4771,3282323.551,21629.6746
24/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3591.906034,373.6100688,3120.897474,317.5639381,471.0085599,2.981126875,4129.2592,3455564.302,23162.296
25/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3590.838498,373.6367273,3119.710308,319.611752,471.1281909,2.97964,4148.5695,3477611.27,23156.4463
26/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3592.914557,373.6336477,3122.195103,320.0956472,470.7194541,2.95025,4163.5397,3489018.818,23218.0254
27/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,2710.641383,346.7189228,2187.128771,302.4682972,523.5126125,7.35405859,3092.9817,2778889.424,17165.41
28/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,0,273.15,467.472173,316.7230408,467.472173,3.034069583,5026.968,4282370.433,25382.7918
29/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,1966.57452,327.9104898,1495.52617,318.3821761,471.0483503,2.992593542,4187.253,3522715.492,23800.0391
30/09/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3595.409959,373.3088952,3124.490054,316.9540289,470.9199045,2.972531875,4286.1318,3598491.178,23011.2102
01/10/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3604.364579,373.5704079,3134.029354,315.6634322,470.3352252,2.950711042,4283.6158,3591383.523,27782.5526
02/10/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3604.29522,373.5743867,3133.95418,315.6640001,470.3410403,2.958731458,4474.3915,3756009.309,24506.0916
03/10/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3607.228447,373.5640548,3136.958831,314.7887469,470.2696157,2.936331458,4450.9927,3751544.212,22789.8651
04/10/2013 00:00,DSEAT,DSEAT-001-F-14 H,108,001-F-14,production,OP,3609.880062,373.5466223,3139.789264,315.2017008,470.0907975,2.916996667,4440.111,3738508.981,22216.0284
